orgId,nameOfficial,divisionRoman,conferenceId,conferenceName,webSiteUrl,athleticWebUrl
388,Marshall University,I,818,Sun Belt Conference,www.marshall.edu,www.herdzone.com
393,University of Maryland Eastern Shore,I,876,Mid-Eastern Athletic Conf.,wwwcp.umes.edu,https://umeshawksports.com/
391,"University of Maryland, Baltimore County",I,845,America East Conference,www.umbc.edu/,UMBCRetrievers.com
392,"University of Maryland, College Park",I,827,Big Ten Conference,www.umd.edu,www.umterps.com
400,"University of Massachusetts, Amherst",I,820,Atlantic 10 Conference,www.umass.edu,www.umassathletics.com
368,University of Massachusetts Lowell,I,845,America East Conference,www.uml.edu/,www.goriverhawks.com
402,McNeese State University,I,914,Southland Conference,www.mcneese.edu/,www.mcneesesports.com
404,University of Memphis,I,823,American Athletic Conference,www.memphis.edu,www.gotigersgo.com
406,Mercer University,I,912,Southern Conference,www2.mercer.edu/default.htm,www.mercerbears.com
408,Mercyhurst University,II,846,Northeast Conference,mercyhurst.edu,www.hurstathletics.com
410,Merrimack College,I,871,Metro Atlantic Athletic Conference,www.merrimack.edu,www.merrimackathletics.com
415,University of Miami (Florida),I,821,Atlantic Coast Conference,www.miami.edu,miamihurricanes.com/
414,Miami University (Ohio),I,875,Mid-American Conference,www.miamiOH.edu,www.miamiredhawks.com
418,University of Michigan,I,827,Big Ten Conference,www.umich.edu,www.mgoblue.com
416,Michigan State University,I,827,Big Ten Conference,www.msu.edu,msuspartans.com/
419,Middle Tennessee State University,I,24312,Conference USA,www.mtsu.edu/,www.goblueraiders.com
428,"University of Minnesota, Twin Cities",I,827,Big Ten Conference,www.umn.edu,www.gophersports.com
433,University of Mississippi,I,911,Southeastern Conference,www.olemiss.edu,www.olemisssports.com
430,Mississippi State University,I,911,Southeastern Conference,www.msstate.edu,www.hailstate.com
432,Mississippi Valley State University,I,916,Southwestern Athletic Conf.,www.mvsu.edu,www.mvsusports.com
669,Missouri State University,I,884,Missouri Valley Conference,www.missouristate.edu,www.missouristatebears.com
434,"University of Missouri, Columbia",I,911,Southeastern Conference,www.missouri.edu,www.mutigers.com
2707,University of Missouri-Kansas City,I,819,The Summit League,www.umkc.edu,www.kcroos.com
439,Monmouth University,I,837,Coastal Athletic Association,www.monmouth.edu/,www.monmouthhawks.com
441,University of Montana,I,825,Big Sky Conference,www.umt.edu,www.gogriz.com
440,Montana State University-Bozeman,I,825,Big Sky Conference,www.montana.edu/,www.msubobcats.com
444,Morehead State University,I,902,Ohio Valley Conference,www.moreheadstate.edu,www.msueagles.com
446,Morgan State University,I,876,Mid-Eastern Athletic Conf.,www.morgan.edu,www.morganstatebears.com
450,Mount St. Mary's University,I,871,Metro Atlantic Athletic Conference,www.msmary.edu,www.mountathletics.com
454,Murray State University,I,884,Missouri Valley Conference,www.murraystate.edu/,www.goracers.com
464,University of Nebraska Omaha,I,819,The Summit League,www.unomaha.edu/,www.omavs.com
463,University of Nebraska-Lincoln,I,827,Big Ten Conference,www.unl.edu,www.huskers.com
465,"University of Nevada, Las Vegas",I,5486,Mountain West Conference,www.unlv.edu/,unlvrebels.com
466,"University of Nevada, Reno",I,5486,Mountain West Conference,www.unr.edu,nevadawolfpack.com
469,University of New Hampshire,I,845,America East Conference,www.unh.edu,www.unhwildcats.com
471,New Jersey Institute of Technology,I,845,America East Conference,www.njit.edu,www.njithighlanders.com
473,University of New Mexico,I,5486,Mountain West Conference,www.unm.edu/,www.golobos.com
472,New Mexico State University,I,24312,Conference USA,www.nmsu.edu,www.nmstatesports.com
474,University of New Orleans,I,914,Southland Conference,www.uno.edu,www.unoprivateers.com
482,Niagara University,I,871,Metro Atlantic Athletic Conference,www.niagara.edu,www.purpleeagles.com
483,Nicholls State University,I,914,Southland Conference,www.nicholls.edu,www.geauxcolonels.com
485,Norfolk State University,I,876,Mid-Eastern Athletic Conf.,www.nsu.edu,www.nsuspartans.com
487,University of North Alabama,I,920,Atlantic Sun Conference,www.una.edu,www.roarlions.com
456,University of North Carolina Asheville,I,826,Big South Conference,www.unca.edu,www.uncabulldogs.com
488,North Carolina A&T State University,I,837,Coastal Athletic Association,www.ncat.edu,www.ncataggies.com
489,North Carolina Central University,I,876,Mid-Eastern Athletic Conf.,www.nccu.edu,www.nccueaglepride.com
490,North Carolina State University,I,821,Atlantic Coast Conference,www.ncsu.edu,www.gopack.com
460,University of North Carolina Wilmington,I,837,Coastal Athletic Association,www.uncw.edu,www.uncwsports.com
457,"University of North Carolina, Chapel Hill",I,821,Atlantic Coast Conference,www.unc.edu,www.goheels.com
